Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a30a02b67704470286f29031cdbb1a97ab90bacc0cde18f5eb3f4b91b26feee1,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.010682,51.558357,On or near DUNEDIN ROAD,E01004430,Waltham Forest 026D,Suspect charged
823b33462545f941a9fc85b3bada2ea5a2bda0642867b7be29452738075f03dc,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.007355,51.560424,On or near LYNN ROAD,E01004341,Waltham Forest 027F,Suspect charged
d4c7f580651ef9bcb289480caa6d839c10ae8e11a15fe49bb7307c192185a339,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.005543,51.560886,On or near MAYVILLE ROAD,E01004341,Waltham Forest 027F,Investigation complete; no suspect identified
3b244eaec19accf704841c6a4f86fd965917b82b228638586f5bbf58c443dea0,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.007049,51.591622,On or near Petrol Station,E01004348,Waltham Forest 010B,Investigation complete; no suspect identified
f6a0d269b7324b76865d2fc156dfb991c0ebce53adb860c4944e5aec6e2c3b52,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.007049,51.591622,On or near Petrol Station,E01004348,Waltham Forest 010B,Investigation complete; no suspect identified
87c130904e809d6723b6d2008f7dc433b9dca79580087e97c0aa265de153193b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.015052,51.609068,On or near FIELD CLOSE,E01004418,Waltham Forest 008D,Investigation complete; no suspect identified
ae08e2b661eb73c57c2d081ac3aefc103a8c031206f11a50a2fb306abd1b433e,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.009464,51.588902,On or near BRANTWOOD CLOSE,E01004407,Waltham Forest 013A,Investigation complete; no suspect identified
fccbe08803d1a4caafc44a03feb2a3743120aff63e3f0bb363bcca8cd0d45e22,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.019811,51.588978,On or near HOE STREET,E01004460,Waltham Forest 011D,Investigation complete; no suspect identified
7a192b147d484477770cf0d6168ac4d50b1c380bac249d3eb1658c456bf655fa,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.010038,51.571799,On or near KEATS ROAD,E01033153,Waltham Forest 020G,Offender given penalty notice
9935e872c17659623856aa4d080962e61589b58c56b149dd47790fb9946f9fcc,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.145883,51.532209,On or near CUMBERLAND TERRACE MEWS,E01000946,Camden 021B,Investigation complete; no suspect identified
bd94e87015be2d824eb6c6673f105d46b78edd2f95a7aefd6f48e2492ea8a32b,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.078527,51.560146,On or near GRIGGS APPROACH,E01033589,Redbridge 030H,Offender given a caution
85ccb961c3ab72bb75dbede23b03e6dcdaf5e167034da2742c044cc3fabb7fd6,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.040630,51.611134,On or near PROSPECT ROAD,E01003655,Redbridge 004B,Suspect charged
db0a4a8a6bbc8a604d612a0ca387a89141e28644375e3e1745a48a912cbee4bc,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.089138,51.559670,On or near PELHAM ROAD,E01033591,Redbridge 030I,Suspect charged
6d58a9c2d0fb940017b27b6334dbb928dc7d0d29ef71eaf22512b82767833d96,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.072855,51.558520,On or near POSTWAY MEWS,E01003689,Redbridge 030G,Suspect charged
aa84e5cede4a990e93ef28fb6d74b06cc67775f65cb199a2e1282e21f102d4ed,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.065300,51.526088,On or near VOSS STREET,E01004313,Tower Hamlets 009B,Offender given penalty notice
b23550f217fe6c15fdf34fd74da8ba2efcb0db7aafc4b2bd7b779bf7b13df067,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.055599,51.510154,On or near SOLANDER GARDENS,E01004301,Tower Hamlets 025B,Investigation complete; no suspect identified
cf913e24b6fe007b0ca549cd8c3cdf99f82a1a47d26fa362abc97b5b1eae2e67,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.063522,51.514638,On or near ROPEWALK GARDENS,E01004321,Tower Hamlets 021C,Offender given a drugs possession warning
20d4bd1f672f9939915e5c30c58238e3b7ad4155abad0c0cad395f2c4e618df0,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.072289,51.521706,On or near Shopping Area,E01004307,Tower Hamlets 015B,Offender given a caution
846e4dc244249132eb2e5879152d0cd55acfe8d42cd218294ff57b60f6d91bc9,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.035504,51.525017,On or near Supermarket,E01004232,Tower Hamlets 003C,Investigation complete; no suspect identified
76784d1cab50265607a0181490c4e28f2cd322431914fbb71345f001aeab191f,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.028442,51.525321,On or near BRITISH STREET,E01004268,Tower Hamlets 012E,Offender given a caution
8857d8a32533cc4b2c56700a8b5bf4ead5ffb6d86a6c467978f6117e8caac80a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.047968,51.523148,On or near BOYTON CLOSE,E01004207,Tower Hamlets 011A,Suspect charged
2f6652be7184756fe1c42608476c6e5193d13032efc45680c32f4b638d9c05ac,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.191236,51.361186,On or near Police Station,E01004142,Sutton 012D,Suspect charged
54520983e8d3210a39e8ceab0517faea98cb8f026e603f2f4afba37990d19637,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.188350,51.360791,On or near SUTTON COURT ROAD,E01004137,Sutton 012A,Offender given penalty notice
538ead14ae3e0e5b52d88ff87bb9afccff9c60214d9b6b0695d862b585cd4f85,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.162830,51.644062,On or near DOGGETTS COURT,E01000173,Barnet 006C,Offender given a caution
a34c7b673705a06937089c47e611ac408b6fac3963f2d88fe426c0dad16bbf4a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.182449,51.579542,On or near RAEBURN CLOSE,E01000213,Barnet 033F,Investigation complete; no suspect identified
9db9012129132a92bf90893c0326b7a015491767963f876601fbd312e9746dc5,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.163416,51.652101,On or near KENLEY CLOSE,E01000166,Barnet 003A,Offender given a caution
cb5bd806ae67cba962b3cfd66181f295fdd57d444ff7679688f8266e744b3844,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.220024,51.572753,On or near WHITEFIELD AVENUE,E01000221,Barnet 039B,Investigation complete; no suspect identified
ef3db9fb313e0eaf4d782b8c5b6743cbb765b96c31680f56e6fecac717f3dbd7,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.160215,51.606163,On or near COPPETTS CLOSE,E01000315,Barnet 022F,Offender given a drugs possession warning
db300b58ed719af9898a9302bc830fc9a99408baf3a073b61a789f9ec520fda5,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.275451,51.613569,On or near Bus/Coach Station,E01000193,Barnet 018B,Investigation complete; no suspect identified
585cadfee7fdfd3740e954e5d4481168f6b1f9522c42871b3bc799f6cd936744,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.123939,51.524837,On or near Shopping Area,E01000853,Camden 025A,Suspect charged
5753ffd99021bec693c4bff5b558ef786816e4b1966571067c27edfaf0d2c4c7,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.158038,51.540763,On or near ST GEORGE'S MEWS,E01000857,Camden 018A,Suspect charged
c890d1a99723d9b70ffde35cbac1ca4b3107e2ca9015e6fcc3a2060c4c7b8091,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.150430,51.546291,On or near NEWBURY MEWS,E01000900,Camden 012A,Offender given a drugs possession warning
5e87ab771d2efa5c66f4f6001a3ae7b5a087d4cd9d4159b3ec34611346a8e605,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.111920,51.520903,On or near PORTPOOL LANE,E01000917,Camden 027C,Suspect charged
57b41c64bc80b92db051fccff7efbee8f91b9d6328a4a1ee33cfcd9dff21c73a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.146617,51.557085,On or near GROVE END,E01000910,Camden 003A,Suspect charged
37274acd20ae7006bdb19bf109a80d06ed9624ab72d96ec48ce7e565b8e08580,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.144494,51.539768,On or near EARLY MEWS,E01000863,Camden 021A,Investigation complete; no suspect identified
f7fb6d2168b54d6fda814743ee7b53670d5e8668357c9881a0f618582877414f,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.490059,51.471717,On or near WALLIS ROAD,E01002444,Hillingdon 031A,Local resolution
9065b012f16a2919c29fa107daa8a1e65cdf0afbf9f7aed977b224494daf0eb2,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.490059,51.471717,On or near WALLIS ROAD,E01002444,Hillingdon 031A,Local resolution
dc1a1d987583d3bbe67c15d8c01bd0b5fd5511b5688a21b3ff7a669b63245471,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.490059,51.471717,On or near WALLIS ROAD,E01002444,Hillingdon 031A,Offender given a caution
5b9184b945c3a59482d5360b4dbbd6de28b14cbf314e682bfe484f1b3335b72a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.416661,51.609938,On or near BENNETT CLOSE,E01002478,Hillingdon 002C,Offender given a caution
c7441a1953bc76301fb521bc7296056edb71da255e3137e4ca4f8d94d33bd961,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.366370,51.468674,On or near LAMPTON ROAD,E01033083,Hounslow 018F,Offender given penalty notice
c3c57fc0ace040f2c2a7a25dfeee3b1ffb480687dee1bfe812fec331c3fdc7bf,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.314843,51.480327,On or near Sports/Recreation Area,E01002686,Hounslow 006E,Suspect charged
7b6145b6cb8da12f825bb8e6b3e0f349f85101560350f79955bbdd63f136a49d,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.364410,51.470742,On or near LANSDOWNE ROAD,E01002641,Hounslow 018A,Suspect charged
74114488f349fb54943c60e6710abfec0bb2dc921bbe0377bab49bc1731e34b3,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.433295,51.452529,On or near STAINES ROAD,E01002558,Hounslow 023B,Offender given a caution
3dc2dba1d12d9677c1c19e4012f1e2775fcfd744f9fc3f7d94678ba49608a987,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.385181,51.472127,On or near SIDDELEY DRIVE,E01002660,Hounslow 016C,Suspect charged
4bd1fadef15150c3bdc52c6e15ba5189264e1a4cd879af928d8f011465be84a5,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.377609,51.474900,On or near GEORGE STREET,E01002621,Hounslow 011B,Offender given a caution
16cb67802b90049bc4cdd23749aad03017af77cbd6c7f69cd35d3f73182e55c8,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.413899,51.441585,On or near HIGH STREET,E01002598,Hounslow 025B,Suspect charged
b1e17299a224d8f5669c4f97b896f25b4d69faa5f963135b89a6a4c175bbea47,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.283328,51.491209,On or near CHISWICK HIGH ROAD (NORTH CIRCULAR ROAD),E01002566,Hounslow 003C,Investigation complete; no suspect identified
7fccecf6dca777f6712354d833b590f5d5faf4cb3c5af63ab7e64582363151de,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.365507,51.477115,On or near LAMPTON AVENUE,E01002629,Hounslow 011E,Offender given a caution
88c7d6c592be9cbcdc0d46fcb880196e533f1e8350d890455564f5c1ac6347fc,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.299556,51.485943,On or near EALING ROAD,E01033081,Hounslow 003F,Investigation complete; no suspect identified
a0b6b599691e6bc517c8706d2266d81c9e36e5dddb70aa156087a983a92ebb0e,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.078687,51.522450,On or near BOWL COURT,E01033708,Hackney 027G,Investigation complete; no suspect identified
1f29ab0802767a47e3f16cbca2fc34d9d25dbf1e99f192c3dfff33367e2e1040,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.090205,51.528645,On or near WESTLAND PLACE,E01033709,Hackney 027H,Investigation complete; no suspect identified
18779c7fd7f1f4f7ea28c7e25beaadc3985f5e789057ca403f4ce898d691e735,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.073987,51.547741,On or near Supermarket,E01001748,Hackney 020A,Suspect charged
c93583eac8514bf5cb9556fc06f5ac90432a85e867fe7635c2298af37286526a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.078091,51.523249,On or near FAIRCHILD STREET,E01033708,Hackney 027G,Investigation complete; no suspect identified
8d115261c6a65f043c8ad2c96d8005d43437778041c6a220776d71f624b2e74b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.072611,51.543456,On or near FOREST GROVE,E01001744,Hackney 021B,Suspect charged
9935e872c17659623856aa4d080962e61589b58c56b149dd47790fb9946f9fcc,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.145883,51.532209,On or near CUMBERLAND TERRACE MEWS,E01000946,Camden 021B,Investigation complete; no suspect identified
ec09dfe43be62327b8d049af9af76bfd9bdd914535f96829d4fabfa417857aa6,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.025552,51.452791,On or near DRESSINGTON AVENUE,E01003275,Lewisham 014C,Suspect charged
974cdb801de16df59dfaf69459a60be8ffded75af8fb83c97dd8ff889b7a18bf,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.021866,51.435032,On or near SANDSTONE ROAD,E01003263,Lewisham 023A,Suspect charged
be199fd844c4d32cdf70aef1c2d8362a6b47f2deeea0b1ae59b56c01f016f464,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.001892,51.458612,On or near LEE HIGH ROAD,E01003203,Lewisham 009D,Suspect charged
cc68273ab64a01a696f9e60281c7d383a05312b0f54547e8ba5b26a7757b199a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.011230,51.444519,On or near ELMER ROAD,E01003320,Lewisham 018B,Suspect charged
5b28c120cb957665174831277400914c75a6644470315d5cb9add9d74dc0d163,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.007070,51.432588,On or near WHITEFOOT TERRACE,E01003346,Lewisham 026A,Offender given a caution
8dca64e3ffc1c502b6ce641e8b083eb51d9af98ca9b2ffb43937c3694cff10bc,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.017023,51.453646,On or near Hospital,E01003291,Lewisham 012D,Investigation complete; no suspect identified
a766e6cf05fa3f8d4a9137aaf9ebb32a064dd3795b394d0244f703175802aafa,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.036778,51.475938,On or near Nightclub,E01003303,Lewisham 039C,Offender given penalty notice
b444b1a3d535c4d3aa840865d50205856dc5bd4fd1f22f8c02aacb22268fc9c8,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.082176,51.477832,On or near SOUTHAMPTON WAY,E01003916,Southwark 020B,Offender given a drugs possession warning
e1d366c64e332ad5e21f3d4f5b83e1a2e8afe22295334c0ee434fd92d35464e7,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.084024,51.484229,On or near CHUMLEIGH STREET,E01003970,Southwark 016C,Offender given penalty notice
b410da2080ce63f1b36b705543498bb4647f52a7390595c45f68538406e8dbac,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.046978,51.495389,On or near Shopping Area,E01004031,Southwark 007B,Local resolution
8798576fb6504902f44d2d05aaf8590a070687385837ec8cffd5b4fe770cdc30,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.071753,51.495502,On or near DUNLOP PLACE,E01003978,Southwark 004B,Offender given a caution
2b915b3f9e66c10b7e7cfddc6c11cfbd7b11583606d1dc369f005aeea49134b4,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.088394,51.479957,On or near SOUTHAMPTON WAY,E01003925,Southwark 020E,Offender given a drugs possession warning
486695c82eebaf87f4017ccb716420dfb43dd1bf8b2548f5fc557aedfe6be157,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.070393,51.481982,On or near LATONA ROAD,E01003990,Southwark 018D,Offender given penalty notice
87541e01da969b526e610eb6f02ec95414c3fda0d6b7f217e6560191841401d8,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.097145,51.479739,On or near SULTAN STREET,E01003924,Southwark 021E,Offender given penalty notice
e18532280aa2a9c061cf0daecfe3b0ee2c27899cfa3b6c609955349ba2edc644,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.059725,51.492417,On or near SOUTHWARK PARK ROAD,E01004035,Southwark 011D,Suspect charged
ab38ea7fc8ace5b29a2938e4abdc66b190c39f4e0f7d40014fc7f290a0dad13b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.099988,51.494506,On or near Supermarket,E01032720,Southwark 009F,Suspect charged
bbf6fc38158f026ae31d0a112831882fc4da5d2febfa58085a3679420eaaa8ef,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.073596,51.593524,On or near SPERLING ROAD,E01001979,Haringey 011D,Offender given a drugs possession warning
fbf8383603ec8b67de5b13d68fe29cd2468b692b96731dac4b0a59f42784d4fe,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.051969,51.596548,On or near Sports/Recreation Area,E01002080,Haringey 015D,Offender given a drugs possession warning
adbe1a9e7dab85e17f9e20e4174d92b4d62fc75c333bdd305debd97093814cd7,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.092312,51.608227,On or near THE GREEN,E01002090,Haringey 005A,Offender given a caution
c426f9452af98775710f478c393f58748904b6d5b67719f262aea14c39762238,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100121,51.599325,On or near Petrol Station,E01002032,Haringey 010C,Offender given a caution
8c53898bd44cb683390805ebde1c2c1a653d82edef0553be24363326e65172ba,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.073431,51.584115,On or near HOUGHTON ROAD,E01002069,Haringey 024B,Offender given a caution
b77042abee3da0dd4f20d0ab88c243be0dbe1dbd12ca2e3dc2c48776f69389bf,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.110420,51.597144,On or near STATION ROAD,E01002098,Haringey 007A,Investigation complete; no suspect identified
4ede258426d6a5962dc5cda7ece6db693586b28c0ef9ed0552764ef927404ed2,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.268362,51.401029,On or near SOUTH LANE WEST,E01002927,Kingston upon Thames 008A,Offender given a drugs possession warning
789ac6d9ff202950229aca15d8168e2765689ab8fadd40650f595ccc8c0bc45e,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.246892,51.397032,On or near MALDEN WAY,E01002982,Kingston upon Thames 015D,Offender given a drugs possession warning
84b32202ea3091217946a9fddd76844a124189454352352cd7f4b6a670b65388,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.300713,51.412554,On or near RICHMOND ROAD,E01002968,Kingston upon Thames 009C,Suspect charged
867d815b68a05a00cb8ad48533baa4a6f4e123f065f901ab92525414541a60a1,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.165030,51.464761,On or near Parking Area,E01004588,Wandsworth 008E,Suspect charged
2119b07e0b1e3b09412f891e74169adcfe193e0a3ccf7a97aadaf1fc7b2e5f19,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.198115,51.457405,On or near BUSH COTTAGES,E01004509,Wandsworth 010A,Suspect charged
2cd55014f74c99a6946292da3b3d42dc36668ed9ecafc4fb6f0751ed491c23dd,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.164505,51.443035,On or near ST JAMES'S DRIVE,E01004543,Wandsworth 027A,Offender given a caution
e02087bf3c484dcbd7aee9b3244b372e6dfc07d452a9775c86bd46c7d671b819,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.217342,51.449390,On or near CASTLECOMBE DRIVE,E01004630,Wandsworth 022B,Suspect charged
9c944875b7d17ad4dda764c594436163eb8efdd3eba7b610add7f7073d62740d,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.190716,51.512361,On or near MOSCOW ROAD,E01004699,Westminster 017F,Offender given a drugs possession warning
90f7ccb386c84c377df8428b379a578d0d90cf521bd61ad78cd08f1d9074bd75,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.131588,51.516506,On or near Supermarket,E01004763,Westminster 013B,Offender given a caution
ccd8d3bbde20227e44723cda62d7cc7e075ec8bdee4467249d07d004ba23255f,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.128273,51.513701,On or near Theatre/Concert Hall,E01000919,Camden 028D,Offender given a caution
68c29f6f89eaafc8b03706796688e1d16faa80bdff6d1f94f5bec5c1b92b8389,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.135023,51.510392,On or near Nightclub,E01033595,Westminster 013E,Suspect charged
4af937e95adb389f2718ee6f0642f418830a5d9f6b11dfaec708c415b5ae9ec5,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.128996,51.510835,On or near Nightclub,E01004734,Westminster 018A,Offender given a caution
2d4b3f77d30a2c41cda420ccea90bb16fccf514557b1b29896b3321534d1f792,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.128996,51.510835,On or near Nightclub,E01004734,Westminster 018A,Offender given a caution
f2f0103929fca116c51b0154eee9858a6a4be2fb7e00d146f16d3738854e2b22,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.129192,51.510263,On or near Nightclub,E01004734,Westminster 018A,Offender given penalty notice
455d1f9a7d1fb31296cb0798158862822d39c905b42e316c624b655258215794,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.172233,51.520483,On or near NEWCASTLE PLACE,E01004702,Westminster 009E,Offender given a caution
7d135b9c242cfcf6a8379c770215d1416ad2653b584c9ef8daba85b775ee044f,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.192103,51.480253,On or near FULHAM ROAD,E01001920,Hammersmith and Fulham 020A,Suspect charged
fed110b64eecfed58407bcfaa3dbc68f612a59b6d3352cb99f6120bce290d8c1,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.073344,51.531524,On or near HANDTROUGH WAY,E01033587,Barking and Dagenham 021E,Suspect charged
f96ce1ba6505c62a45346716ecd05df6a9db5a5dabc568271b2ace203ca230d7,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.143497,51.549481,On or near WESTFIELD ROAD,E01000017,Barking and Dagenham 009C,Suspect charged
561860f5fb82264c287e2fa5d19a1e814582f697c93aa574718de98d433665df,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.143497,51.549481,On or near WESTFIELD ROAD,E01000017,Barking and Dagenham 009C,Suspect charged
09052faffdea495c4c4cbf1986b0d8c469a5e5a39a7a1d007cc3680cb05ad4fc,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.148275,51.533647,On or near HEATHWAY,E01000087,Barking and Dagenham 020B,Suspect charged
a59cfa6090ddfeb452b3466ca1be5622c9253fb1f53803a32ae21cb7ffb3aa14,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.029510,51.589366,On or near FOREST ROAD,E01004458,Waltham Forest 012C,Offender given a drugs possession warning
17457c380271a5b178997e386f7bce4387b4c6f9171853ea59c94997e1639315,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.004120,51.551060,On or near CROWNFIELD ROAD,E01033583,Newham 013G,Suspect charged
e53baab6a2458fcd41dedaf706781ecafc4f69e1cd870d5c28edc18b26af4aaf,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.054882,51.547623,On or near MARE STREET,E01001760,Hackney 017C,Offender given penalty notice
e83bc06cf3ebb2f6b5e272500eba6e1515934ce8104ada7e89cba0b54b373134,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.063900,51.548897,On or near LUSHINGTON TERRACE,E01001761,Hackney 016F,Offender given penalty notice
4cbe17c15b475ea0a1c0742bf097769c22982c95f8ecbff7f57c032af3677f32,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.057803,51.566717,On or near SACKVILLE GARDENS,E01003694,Redbridge 035E,Offender given a drugs possession warning
711d769b1c95eac5e6442ec03b2845e6b590845650f92c02185694dbe133f9f2,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.103556,51.550717,On or near SANDHURST DRIVE,E01003738,Redbridge 031B,Offender given a drugs possession warning
711d769b1c95eac5e6442ec03b2845e6b590845650f92c02185694dbe133f9f2,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.103556,51.550717,On or near SANDHURST DRIVE,E01003738,Redbridge 031B,Offender given a drugs possession warning
ade1a1ccd4ec9375a2fcce6e55be55ee1caab6bb80e1162ef26dd3308fc5ade4,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.106252,51.571289,On or near ROYAL CLOSE,E01003771,Redbridge 022C,Offender given a caution
15309e52583ad2570fb96e4adaf7299ae617bfe1569066ee51737290a5aea7d4,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.067290,51.577368,On or near WAYSIDE MEWS,E01003653,Redbridge 015D,Offender given a drugs possession warning
29ddece77b34e7ba3a457e0fafaa8282270349297e26e4ee4f2d15c4cc32dbcb,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.077245,51.518362,On or near ARTILLERY LANE,E01004307,Tower Hamlets 015B,Offender given penalty notice
ac3494f065b3b50d262986f5572a888a3f08b856b4abda71030ec4ae82564b2b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.068561,51.518174,On or near MONTHOPE ROAD,E01004306,Tower Hamlets 015A,Offender given a caution
d2216daa2d35fb72b41a22c3270f427e10e4e1f0c6e4fcbb329812f6cbfbad7d,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.195671,51.368224,On or near CROWN ROAD,E01004142,Sutton 012D,Suspect charged
2da7f4452bf907efed798f997342b86eff390665825ce87394d972895c2de9cb,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.167647,51.475493,On or near BUXTON ROAD,E01000372,Bexley 010C,Offender given a caution
16cbf39d16970f617b16ef85d3bee0bbf504f9bb406caf1a0d796cfbe1ed80ab,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.167647,51.475493,On or near BUXTON ROAD,E01000372,Bexley 010C,Offender given a caution
3609a8a3c53f1a4ea19a670a9975c5d81a71de9bf8fdf7cd18c30dc35f10c90e,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.156321,51.473220,On or near WHEELOCK CLOSE,E01000441,Bexley 007E,Offender given a caution
4c49db85ce36a5705bb3b053082588aed0bd3b540b53bc45092738ebde807933,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100636,51.417180,On or near BEAUMARIS GARDENS,E01001159,Croydon 002C,Offender given a drugs possession warning
a7411bc4034d2772a23c4055ff73d92466d32b53637c2e71d821f6ba780bf026,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.117392,51.375131,On or near Petrol Station,E01001014,Croydon 024A,Offender given penalty notice
1899e05a3198cbc5c638906a367b5da98a7c81aa18b6c3080787bf0aec495cff,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.102566,51.377850,On or near NORTH END,E01001048,Croydon 020C,Suspect charged
d8e5023c17d7c1dfec974f3b9dd92ae9837fe1b35eb7b0b97c8f5e5cb38bdb31,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.103308,51.387359,On or near KEMP GARDENS,E01001115,Croydon 015B,Offender given a drugs possession warning
6da89c90350141df27a37b534d2892e4b1ac5f4727e78d4d3cbd2530e4c4a3e9,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100080,51.373008,On or near Nightclub,E01001043,Croydon 027B,Offender given a caution
96c1f98404081e2aa3ba887c719e72d09f97752ada051280339b51d221006122,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.117076,51.336942,On or near Supermarket,E01001097,Croydon 037E,Offender given a caution
